"customer_id","first_name","last_name","email","age","account_type","city","account_balance","total_liquid_assets","total_liabilities","net_position","rewards_points","customer_segment","credit_risk_profile","demographics"
2409,David,Lewis,david.lewis@kag.com,43,Savings,Jacksonville,9948.64,10274.93,18858.43,-8909.79,1006,Tier-2: High Value,Low Risk,Male
56800,Mary,Allen,customer56800@kag.com,23,Savings,Louisville,9948.61,14345.711,7301.46,2647.1504,7911,Tier-2: High Value,Neutral,Female
830,James,Rivera,james.rivera@kag.com,66,Savings,El Paso,9948.56,12956.739,38938.48,-28989.922,8476,Tier-1: Premium,Rejected Applicant,Other
17371,William,Adams,customer17371@kag.com,54,Current,Dallas,9948.37,13455.391,6009.9697,3938.4004,6244,Tier-2: High Value,Neutral,Other
27954,Lisa,Martinez,customer27954@kag.com,68,Savings,Columbus,9948.34,14524.04,30929.469,-20981.129,9626,Tier-1: Premium,Rejected Applicant,Male
24963,Michael,King,customer24963@kag.com,64,Savings,Omaha,9947.99,10377.86,24258.27,-14310.279,1944,Tier-1: Premium,Neutral,Female
46476,Donna,Adams,customer46476@kag.com,41,Savings,San Diego,9947.97,13710.07,17102.4,-7154.4307,6188,Tier-2: High Value,Neutral,Other
4858,Deborah,Wright,deborah.wright@kag.com,20,Current,San Jose,9947.77,12000.319,17205.52,-7257.75,4922,Tier-2: High Value,Neutral,Male
65063,Lisa,Perez,customer65063@kag.com,38,Savings,Fresno,9947.59,11013.67,10380.811,-433.2207,5821,Tier-3: Standard,Rejected Applicant,Other
43929,Mark,Flores,customer43929@kag.com,25,Savings,Columbus,9947.54,13078.48,28535.86,-18588.32,8207,Tier-1: Premium,Low Risk,Other
12520,Lisa,Garcia,customer12520@kag.com,52,Savings,Washington,9947.51,11779.52,27553.08,-17605.57,813,Tier-1: Premium,Low Risk,Female
71020,Joshua,Taylor,customer71020@kag.com,31,Current,Philadelphia,9947.5,14901.311,54125.99,-44178.49,4327,Tier-1: Premium,Rejected Applicant,Male
30056,Joshua,Lee,customer30056@kag.com,26,Current,Fresno,9947.34,11828.1,16756.16,-6808.8203,882,Tier-2: High Value,Low Risk,Male
53850,Joseph,Rodriguez,customer53850@kag.com,52,Savings,Philadelphia,9947.02,13572.5,9117.59,829.4297,3908,Tier-2: High Value,Low Risk,Female
49555,Daniel,Baker,customer49555@kag.com,38,Savings,Indianapolis,9946.88,12721.46,35931.32,-25984.441,4435,Tier-1: Premium,Low Risk,Female
5410,Charles,Johnson,customer5410@kag.com,58,Savings,Washington,9946.63,12038.37,49460.938,-39514.31,2390,Tier-1: Premium,Low Risk,Other
5619,Christopher,Flores,customer5619@kag.com,67,Current,Philadelphia,9946.59,12888.62,7460.5703,2486.0195,9581,Tier-3: Standard,Low Risk,Male
37083,William,King,customer37083@kag.com,40,Savings,Indianapolis,9946.3,14192.689,37333.51,-27387.21,5141,Tier-1: Premium,Low Risk,Female
69698,Charles,Taylor,customer69698@kag.com,56,Savings,Dallas,9946.27,13527.819,5194.55,4751.7197,6254,Tier-2: High Value,Neutral,Other
44389,Michelle,Baker,customer44389@kag.com,47,Savings,Atlanta,9946.23,11747.211,28636.57,-18690.34,8320,Tier-1: Premium,Neutral,Other
8527,Lisa,Hall,customer8527@kag.com,52,Savings,Louisville,9946.19,11129.69,21034.89,-11088.7,8941,Tier-2: High Value,Rejected Applicant,Male
43395,Christopher,Hall,customer43395@kag.com,23,Savings,Oklahoma City,9946.18,11166.63,50841.06,-40894.88,8483,Tier-1: Premium,Neutral,Female
96881,Amanda,Adams,customer96881@kag.com,26,Savings,Memphis,9946.18,13293.779,9498.65,447.5293,6069,Tier-2: High Value,Low Risk,Other
38701,Charles,Martinez,customer38701@kag.com,25,Savings,Dallas,9946.16,14317.689,28354.379,-18408.219,7387,Tier-1: Premium,Rejected Applicant,Other
71018,Charles,Young,customer71018@kag.com,56,Current,Fort Worth,9946.02,12052.58,17227.75,-7281.7305,6802,Tier-2: High Value,Rejected Applicant,Male
49947,Linda,Torres,customer49947@kag.com,54,Current,Atlanta,9945.98,11120.42,38649.16,-28703.18,4724,Tier-1: Premium,Neutral,Female
36681,Charles,Young,customer36681@kag.com,50,Savings,Phoenix,9945.83,14382.4,33405.66,-23459.83,1325,Tier-1: Premium,Neutral,Female
93425,Christopher,Perez,customer93425@kag.com,68,Current,Fresno,9945.73,14068.141,24639.49,-14693.76,7818,Tier-1: Premium,Neutral,Male
94647,Joshua,Johnson,customer94647@kag.com,24,Savings,Fresno,9945.67,13138.0,25829.64,-15883.971,9797,Tier-1: Premium,Neutral,Other
1922,Joseph,Hall,joseph.hall@kag.com,28,Current,Los Angeles,9945.59,12315.63,6924.85,3020.7397,2599,Tier-3: Standard,Neutral,Female
93705,Joshua,Robinson,customer93705@kag.com,36,Savings,Oklahoma City,9945.58,11082.17,46229.32,-36283.742,7579,Tier-1: Premium,Low Risk,Other
83656,William,Moore,customer83656@kag.com,24,Current,Fort Worth,9945.58,14885.68,52804.67,-42859.094,5146,Tier-1: Premium,Low Risk,Female
75689,Donna,Rodriguez,customer75689@kag.com,36,Current,Indianapolis,9945.57,12030.79,41375.52,-31429.95,6313,Tier-1: Premium,Rejected Applicant,Female
30830,Daniel,Johnson,customer30830@kag.com,31,Current,Fort Worth,9945.57,13738.641,17985.2,-8039.629,8170,Tier-2: High Value,Neutral,Female
77850,Christopher,Hall,customer77850@kag.com,65,Current,Fort Worth,9945.42,10919.12,16422.91,-6477.49,4506,Tier-2: High Value,Low Risk,Other
59320,Nancy,Lee,customer59320@kag.com,52,Savings,Atlanta,9945.22,14495.02,50846.13,-40900.91,9587,Tier-1: Premium,Low Risk,Other
18248,Michelle,Wilson,customer18248@kag.com,55,Current,Phoenix,9945.1,13986.449,36835.363,-26890.264,5537,Tier-1: Premium,Rejected Applicant,Male
55626,Kevin,King,customer55626@kag.com,42,Current,Dallas,9944.6,12727.08,44922.07,-34977.47,1844,Tier-1: Premium,Rejected Applicant,Male
30360,Ashley,Perez,customer30360@kag.com,27,Current,Austin,9944.57,10739.24,18474.93,-8530.359,7468,Tier-2: High Value,Rejected Applicant,Female
66460,Ashley,Baker,customer66460@kag.com,59,Current,Fort Worth,9944.38,12310.45,12633.7,-2689.3203,661,Tier-2: High Value,Neutral,Female
64271,Margaret,Robinson,customer64271@kag.com,43,Savings,Phoenix,9944.33,11719.88,3257.9502,6686.38,9634,Tier-3: Standard,Rejected Applicant,Female
3111,John,Brown,john.brown@kag.com,54,Savings,Milwaukee,9944.22,13431.27,6078.76,3865.46,4714,Tier-2: High Value,Neutral,Other
31319,Joseph,Flores,customer31319@kag.com,32,Savings,Philadelphia,9944.15,9997.91,42058.69,-32114.541,92,Tier-1: Premium,Low Risk,Female
53489,Daniel,Baker,customer53489@kag.com,27,Current,Omaha,9944.13,10640.45,45900.14,-35956.01,1579,Tier-1: Premium,Neutral,Female
93754,Charles,Taylor,customer93754@kag.com,24,Savings,Philadelphia,9943.92,13949.359,33141.17,-23197.252,1190,Tier-1: Premium,Low Risk,Other
64861,Mary,Martinez,customer64861@kag.com,52,Savings,Indianapolis,9943.8,14177.47,47130.188,-37186.387,6350,Tier-1: Premium,Neutral,Male
32424,Ashley,Baker,customer32424@kag.com,39,Current,Phoenix,9943.79,11645.26,28131.55,-18187.762,8760,Tier-1: Premium,Neutral,Other
56261,Amanda,Torres,customer56261@kag.com,35,Current,Oklahoma City,9943.63,12796.98,47174.42,-37230.793,9021,Tier-1: Premium,Rejected Applicant,Female
28982,Charles,Young,customer28982@kag.com,39,Current,Austin,9943.63,11364.38,42498.86,-32555.23,6077,Tier-1: Premium,Rejected Applicant,Other
76358,Joshua,Moore,customer76358@kag.com,35,Savings,Phoenix,9943.58,14362.811,28117.09,-18173.51,355,Tier-1: Premium,Rejected Applicant,Male
58041,Amanda,Taylor,customer58041@kag.com,22,Savings,Austin,9943.51,14420.689,48122.59,-38179.08,999,Tier-1: Premium,Neutral,Other
82821,Amanda,Allen,customer82821@kag.com,46,Savings,Philadelphia,9943.49,14301.18,41366.16,-31422.67,6881,Tier-1: Premium,Low Risk,Female
51035,Mark,Robinson,customer51035@kag.com,36,Savings,Oklahoma City,9943.25,11913.78,44296.66,-34353.41,4257,Tier-1: Premium,Neutral,Other
63492,Daniel,Lee,customer63492@kag.com,18,Savings,Columbus,9943.1,13891.84,25850.46,-15907.361,6181,Tier-1: Premium,Low Risk,Other
61792,Lisa,Perez,customer61792@kag.com,54,Savings,Memphis,9942.96,10539.55,28111.55,-18168.59,3600,Tier-1: Premium,Low Risk,Male
23557,Kevin,Wilson,customer23557@kag.com,66,Current,Fort Worth,9942.9,12928.051,49349.367,-39406.47,2956,Tier-1: Premium,Low Risk,Male
10704,Nancy,Adams,customer10704@kag.com,62,Current,Memphis,9942.87,14190.96,24828.1,-14885.2295,3344,Tier-1: Premium,Low Risk,Other
69114,Mary,Perez,customer69114@kag.com,55,Savings,Atlanta,9942.78,11216.71,44338.81,-34396.027,6467,Tier-1: Premium,Neutral,Female
9748,William,Johnson,customer9748@kag.com,38,Current,Louisville,9942.77,12681.97,5464.99,4477.7793,4161,Tier-3: Standard,Neutral,Male
27614,Mark,Taylor,customer27614@kag.com,54,Savings,San Diego,9942.66,11942.86,11846.061,-1903.4004,1667,Tier-3: Standard,Neutral,Female
3952,Melissa,Lewis,melissa.lewis@kag.com,66,Savings,Philadelphia,9942.49,13486.7705,27975.34,-18032.85,6130,Tier-1: Premium,Low Risk,Other
36403,Michael,Torres,customer36403@kag.com,61,Savings,Atlanta,9942.16,11255.12,35691.86,-25749.7,8609,Tier-1: Premium,Low Risk,Female
30888,Ashley,Lee,customer30888@kag.com,27,Savings,Oklahoma City,9941.84,14696.71,47748.133,-37806.293,4234,Tier-1: Premium,Low Risk,Female
90718,Daniel,King,customer90718@kag.com,46,Savings,Washington,9941.79,14043.08,12668.5,-2726.71,2648,Tier-2: High Value,Neutral,Other
63426,Charles,Taylor,customer63426@kag.com,43,Current,Columbus,9941.76,11451.09,36450.906,-26509.146,5170,Tier-1: Premium,Rejected Applicant,Female
63868,Amanda,Wilson,customer63868@kag.com,38,Savings,Washington,9941.71,12021.88,29195.57,-19253.86,2353,Tier-1: Premium,Low Risk,Other
48625,Kevin,Young,customer48625@kag.com,53,Savings,San Diego,9941.48,14796.0205,44212.61,-34271.13,273,Tier-1: Premium,Low Risk,Female
28423,William,Lee,customer28423@kag.com,54,Current,Austin,9941.39,11557.35,3960.0999,5981.29,4989,Tier-3: Standard,Rejected Applicant,Male
78790,Michael,Martinez,customer78790@kag.com,65,Savings,Oklahoma City,9941.37,10352.9,9998.49,-57.120117,9230,Tier-3: Standard,Neutral,Male
87400,Ashley,Martinez,customer87400@kag.com,44,Savings,Washington,9941.27,12796.92,25861.5,-15920.23,4613,Tier-1: Premium,Rejected Applicant,Female
14964,Lisa,Flores,customer14964@kag.com,67,Savings,Phoenix,9941.2,14533.301,22824.67,-12883.47,8860,Tier-2: High Value,Neutral,Other
74553,Daniel,Garcia,customer74553@kag.com,43,Savings,Indianapolis,9941.18,10349.069,40657.92,-30716.742,8050,Tier-1: Premium,Low Risk,Female
10706,Mark,Martinez,customer10706@kag.com,45,Savings,San Diego,9941.15,13342.7,14206.83,-4265.6797,8680,Tier-2: High Value,Neutral,Male
15728,Lisa,King,customer15728@kag.com,27,Current,Dallas,9940.75,11089.52,44769.7,-34828.95,4712,Tier-1: Premium,Neutral,Female
1612,Emily,Nguyen,emily.nguyen@kag.com,39,Current,Milwaukee,9940.74,14181.41,7121.11,2819.6304,3077,Tier-2: High Value,Rejected Applicant,Other
18160,Charles,Taylor,customer18160@kag.com,47,Savings,Fresno,9940.71,12436.47,7945.25,1995.46,1744,Tier-3: Standard,Rejected Applicant,Male
89919,Amanda,Rodriguez,customer89919@kag.com,27,Current,Indianapolis,9940.7,10476.17,5459.6104,4481.09,7653,Tier-3: Standard,Low Risk,Male
82932,Margaret,Garcia,customer82932@kag.com,66,Current,Fort Worth,9940.68,12120.88,7734.9404,2205.7393,5478,Tier-3: Standard,Neutral,Other
13944,Kevin,Adams,customer13944@kag.com,46,Savings,San Diego,9940.67,13924.4,13400.92,-3460.25,7480,Tier-2: High Value,Neutral,Female
14426,Michelle,Johnson,customer14426@kag.com,51,Current,Oklahoma City,9940.49,11791.42,49583.4,-39642.906,4964,Tier-1: Premium,Low Risk,Male
92242,Michelle,Johnson,customer92242@kag.com,35,Current,El Paso,9940.39,13162.66,50323.45,-40383.06,2781,Tier-1: Premium,Neutral,Male
51478,Joshua,Hall,customer51478@kag.com,63,Savings,Philadelphia,9940.37,11803.44,33924.39,-23984.02,3806,Tier-1: Premium,Rejected Applicant,Female
57090,Amanda,Lee,customer57090@kag.com,55,Current,Indianapolis,9940.31,14124.529,36779.58,-26839.27,2887,Tier-1: Premium,Neutral,Female
7054,Ashley,Martinez,customer7054@kag.com,31,Current,Dallas,9940.23,13010.15,26018.13,-16077.9,691,Tier-1: Premium,Rejected Applicant,Male
97132,William,Young,customer97132@kag.com,36,Current,Washington,9940.05,11957.17,48023.742,-38083.69,5421,Tier-1: Premium,Neutral,Female
35807,Linda,Rodriguez,customer35807@kag.com,22,Current,Dallas,9939.85,10563.489,28822.15,-18882.3,3750,Tier-1: Premium,Low Risk,Male
21184,Joshua,Rodriguez,customer21184@kag.com,47,Current,Omaha,9939.8,11194.029,35549.72,-25609.918,5363,Tier-1: Premium,Low Risk,Other
36479,Charles,Baker,customer36479@kag.com,35,Current,Indianapolis,9939.79,11238.57,38455.89,-28516.102,220,Tier-1: Premium,Low Risk,Male
26679,Michael,Martinez,customer26679@kag.com,43,Current,Austin,9939.73,14429.971,25773.34,-15833.609,4716,Tier-1: Premium,Neutral,Female
29449,Ashley,Robinson,customer29449@kag.com,26,Current,Austin,9939.61,13602.24,34437.22,-24497.61,9172,Tier-1: Premium,Neutral,Female
20227,Nancy,Young,customer20227@kag.com,31,Current,San Diego,9939.52,10179.279,44575.28,-34635.76,9343,Tier-1: Premium,Low Risk,Male
89670,Christopher,Johnson,customer89670@kag.com,53,Savings,Dallas,9939.38,13708.1,31585.861,-21646.48,7166,Tier-1: Premium,Rejected Applicant,Female
21358,William,Moore,customer21358@kag.com,39,Savings,San Diego,9939.38,12451.22,22271.57,-12332.19,509,Tier-2: High Value,Low Risk,Male
44326,Donna,Lee,customer44326@kag.com,19,Savings,Omaha,9939.25,11272.54,23425.36,-13486.109,7549,Tier-1: Premium,Neutral,Other
57845,Michael,Baker,customer57845@kag.com,28,Savings,Indianapolis,9939.14,10807.88,2804.4102,7134.7295,3698,Tier-3: Standard,Neutral,Male
89036,Lisa,Baker,customer89036@kag.com,70,Current,Fresno,9938.96,12970.67,20914.57,-10975.61,4036,Tier-2: High Value,Low Risk,Male
44346,Ashley,Allen,customer44346@kag.com,45,Current,Washington,9938.91,11002.2705,12061.99,-2123.08,1638,Tier-2: High Value,Neutral,Male
7442,Charles,Taylor,customer7442@kag.com,39,Savings,Memphis,9938.9,10999.83,39491.23,-29552.33,1824,Tier-1: Premium,Low Risk,Male
11527,Charles,Torres,customer11527@kag.com,48,Savings,San Diego,9938.87,13992.05,19861.22,-9922.351,8106,Tier-2: High Value,Rejected Applicant,Male
75864,Amanda,Baker,customer75864@kag.com,53,Current,Omaha,9938.74,14510.78,7170.64,2768.1,4195,Tier-2: High Value,Neutral,Other
33460,Daniel,Taylor,customer33460@kag.com,65,Savings,Fort Worth,9938.62,10789.891,22302.48,-12363.86,472,Tier-1: Premium,Low Risk,Female
56136,Lisa,Young,customer56136@kag.com,65,Savings,El Paso,9938.48,14822.431,38740.74,-28802.258,1412,Tier-1: Premium,Neutral,Male
88087,Charles,Martinez,customer88087@kag.com,66,Savings,Atlanta,9938.43,11010.819,29777.47,-19839.041,6104,Tier-1: Premium,Low Risk,Male
7221,Mary,Garcia,customer7221@kag.com,18,Current,Philadelphia,9938.41,12294.0,40345.04,-30406.629,6356,Tier-1: Premium,Neutral,Other
62725,Joshua,Adams,customer62725@kag.com,19,Savings,Philadelphia,9938.38,14411.859,17308.32,-7369.9404,3214,Tier-2: High Value,Neutral,Female
70437,Donna,Taylor,customer70437@kag.com,51,Savings,Dallas,9938.29,13992.49,45517.688,-35579.4,2934,Tier-1: Premium,Low Risk,Other
93159,Kevin,Lee,customer93159@kag.com,65,Savings,Fresno,9938.19,12111.9,14786.51,-4848.3193,2925,Tier-2: High Value,Rejected Applicant,Male
67941,Michelle,Rodriguez,customer67941@kag.com,43,Savings,Indianapolis,9938.03,11690.58,18519.57,-8581.54,269,Tier-2: High Value,Neutral,Male
2490,Linda,Allen,linda.allen@kag.com,36,Savings,Indianapolis,9937.88,13235.13,28961.82,-19023.941,1841,Tier-1: Premium,Low Risk,Male
47896,Kevin,Torres,customer47896@kag.com,51,Savings,Columbus,9937.82,12006.7,35719.527,-25781.707,2845,Tier-1: Premium,Rejected Applicant,Other
10600,Mary,Moore,customer10600@kag.com,31,Current,Austin,9937.79,14026.46,16598.18,-6660.3896,7521,Tier-2: High Value,Low Risk,Female
95461,Mark,Baker,customer95461@kag.com,53,Savings,Philadelphia,9937.72,14254.38,21223.23,-11285.511,238,Tier-2: High Value,Low Risk,Other
27176,Michelle,Baker,customer27176@kag.com,31,Current,Oklahoma City,9937.7,12946.98,45586.05,-35648.35,1615,Tier-1: Premium,Rejected Applicant,Other
49854,Daniel,King,customer49854@kag.com,59,Savings,El Paso,9937.59,10039.91,37610.56,-27672.969,485,Tier-1: Premium,Rejected Applicant,Male
19143,William,Young,customer19143@kag.com,26,Savings,San Diego,9937.17,14223.92,21654.11,-11716.939,6394,Tier-2: High Value,Low Risk,Other
33640,Lisa,Martinez,customer33640@kag.com,26,Current,Phoenix,9937.14,13250.27,9845.949,91.19043,3442,Tier-2: High Value,Low Risk,Male
6359,Charles,Adams,customer6359@kag.com,40,Current,Memphis,9937.0,14601.26,7417.61,2519.3901,6822,Tier-2: High Value,Neutral,Male
64959,Ashley,Adams,customer64959@kag.com,69,Current,Philadelphia,9936.98,13754.03,42514.88,-32577.898,501,Tier-1: Premium,Neutral,Female
17442,Amanda,Hall,customer17442@kag.com,37,Savings,San Diego,9936.61,12512.26,34964.508,-25027.898,1881,Tier-1: Premium,Low Risk,Male
781,Matthew,King,matthew.king@kag.com,55,Savings,Baltimore,9936.38,14445.97,43987.168,-34050.79,4663,Tier-1: Premium,Low Risk,Female
39495,Daniel,Baker,customer39495@kag.com,19,Savings,Columbus,9936.31,12730.16,10204.87,-268.56055,7713,Tier-3: Standard,Rejected Applicant,Female
84771,Joshua,Hall,customer84771@kag.com,32,Current,Memphis,9936.18,13195.949,35599.992,-25663.812,7121,Tier-1: Premium,Neutral,Female
74611,Michael,Johnson,customer74611@kag.com,54,Savings,Omaha,9936.13,12492.02,41445.62,-31509.492,1499,Tier-1: Premium,Rejected Applicant,Female
34544,Amanda,Hall,customer34544@kag.com,65,Savings,Washington,9936.07,12521.23,21146.35,-11210.279,2511,Tier-2: High Value,Neutral,Other
16837,Donna,Robinson,customer16837@kag.com,30,Savings,Fresno,9936.03,14387.11,32582.0,-22645.969,2299,Tier-1: Premium,Low Risk,Other
28908,Michael,Taylor,customer28908@kag.com,51,Current,Philadelphia,9936.03,10808.311,43912.582,-33976.55,5960,Tier-1: Premium,Neutral,Male
96639,Ashley,Allen,customer96639@kag.com,55,Savings,Oklahoma City,9936.01,10223.22,26687.3,-16751.291,8641,Tier-1: Premium,Low Risk,Female
52888,Charles,Robinson,customer52888@kag.com,41,Savings,Phoenix,9935.88,11661.3,25702.77,-15766.89,6687,Tier-1: Premium,Low Risk,Other
41884,Nancy,Torres,customer41884@kag.com,20,Savings,Omaha,9935.82,13885.74,32188.76,-22252.94,9501,Tier-1: Premium,Neutral,Male
79575,Mary,Taylor,customer79575@kag.com,65,Current,San Diego,9935.71,14810.3,49799.418,-39863.707,9971,Tier-1: Premium,Low Risk,Male
27979,Mary,Rodriguez,customer27979@kag.com,41,Current,Washington,9935.65,12635.131,4744.69,5190.9604,9818,Tier-3: Standard,Low Risk,Other
88703,Amanda,Johnson,customer88703@kag.com,44,Savings,Fort Worth,9935.49,11092.54,19112.83,-9177.34,3514,Tier-2: High Value,Low Risk,Other
79358,Mark,Wilson,customer79358@kag.com,21,Current,Dallas,9935.15,10686.92,10384.711,-449.56055,5250,Tier-3: Standard,Low Risk,Other
41797,Nancy,King,customer41797@kag.com,28,Savings,San Diego,9935.05,12591.859,5903.58,4031.4697,3071,Tier-3: Standard,Rejected Applicant,Female
35930,Charles,King,customer35930@kag.com,61,Current,Oklahoma City,9934.88,11699.91,7026.5703,2908.3096,8014,Tier-3: Standard,Low Risk,Male
57060,Daniel,Baker,customer57060@kag.com,31,Current,El Paso,9934.75,14812.88,25049.648,-15114.898,189,Tier-1: Premium,Low Risk,Other
53060,Michael,Flores,customer53060@kag.com,66,Current,Fresno,9934.63,13279.24,24143.25,-14208.62,2368,Tier-1: Premium,Low Risk,Other
79457,Michelle,Garcia,customer79457@kag.com,26,Current,Omaha,9934.61,11857.15,47681.95,-37747.34,5357,Tier-1: Premium,Rejected Applicant,Other
12501,Ashley,Perez,customer12501@kag.com,53,Savings,Louisville,9934.51,10956.05,37844.81,-27910.299,8954,Tier-1: Premium,Neutral,Male
16995,Nancy,Johnson,customer16995@kag.com,46,Current,Washington,9934.46,11070.43,44539.918,-34605.457,965,Tier-1: Premium,Neutral,Female
82185,Daniel,Torres,customer82185@kag.com,38,Current,San Diego,9934.2,12042.03,21114.2,-11179.999,9594,Tier-2: High Value,Low Risk,Male
73383,Ashley,Hall,customer73383@kag.com,70,Current,San Diego,9933.91,10017.54,37120.8,-27186.89,4621,Tier-1: Premium,Low Risk,Female
31385,Christopher,Taylor,customer31385@kag.com,30,Current,Austin,9933.8,11108.52,23303.441,-13369.642,9847,Tier-1: Premium,Neutral,Other
54964,Amanda,Rodriguez,customer54964@kag.com,44,Savings,Fresno,9933.74,14012.93,7558.62,2375.12,3405,Tier-2: High Value,Neutral,Male
87692,Ashley,Lee,customer87692@kag.com,28,Savings,El Paso,9933.73,11782.23,41566.09,-31632.36,3980,Tier-1: Premium,Low Risk,Male
18986,Mary,Hall,customer18986@kag.com,23,Savings,El Paso,9933.59,14469.439,41728.043,-31794.453,2922,Tier-1: Premium,Low Risk,Male
19624,Mary,Baker,customer19624@kag.com,67,Current,San Diego,9933.21,10051.29,34556.918,-24623.707,6050,Tier-1: Premium,Neutral,Other
25778,Kevin,Johnson,customer25778@kag.com,51,Savings,Indianapolis,9933.2,10499.48,32492.83,-22559.629,9804,Tier-1: Premium,Rejected Applicant,Male
29057,Ashley,Johnson,customer29057@kag.com,56,Savings,Atlanta,9932.97,10736.55,8284.93,1648.04,1700,Tier-3: Standard,Low Risk,Female
27797,Daniel,Torres,customer27797@kag.com,22,Savings,El Paso,9932.89,13441.01,49049.492,-39116.6,6119,Tier-1: Premium,Neutral,Other
91089,Amanda,Adams,customer91089@kag.com,50,Current,Oklahoma City,9932.79,12874.391,42672.5,-32739.71,7657,Tier-1: Premium,Neutral,Male
10508,Michelle,Martinez,customer10508@kag.com,61,Savings,Dallas,9932.74,11506.78,48976.39,-39043.65,3773,Tier-1: Premium,Neutral,Male
89020,Christopher,Lee,customer89020@kag.com,66,Savings,Columbus,9932.59,10525.91,6443.98,3488.6099,3443,Tier-3: Standard,Neutral,Male
9901,Amanda,Adams,customer9901@kag.com,52,Current,Phoenix,9932.52,14731.14,22546.04,-12613.52,9577,Tier-2: High Value,Low Risk,Other
57657,Ashley,Flores,customer57657@kag.com,41,Savings,Austin,9932.43,13614.14,30815.988,-20883.559,2176,Tier-1: Premium,Neutral,Other
9413,William,Johnson,customer9413@kag.com,67,Current,Dallas,9932.27,13546.22,19009.87,-9077.6,4323,Tier-2: High Value,Rejected Applicant,Male
42946,Daniel,Allen,customer42946@kag.com,55,Savings,San Diego,9932.24,14346.86,7088.3203,2843.92,497,Tier-2: High Value,Rejected Applicant,Male
71629,Michael,King,customer71629@kag.com,61,Savings,Phoenix,9932.23,11117.851,21549.549,-11617.318,7404,Tier-1: Premium,Rejected Applicant,Male
69200,Nancy,Johnson,customer69200@kag.com,34,Savings,Dallas,9932.23,14878.33,46264.082,-36331.85,1969,Tier-1: Premium,Low Risk,Female
35575,Nancy,Johnson,customer35575@kag.com,39,Savings,Phoenix,9932.07,11424.98,35554.98,-25622.91,2978,Tier-1: Premium,Low Risk,Male
57193,Linda,Allen,customer57193@kag.com,30,Savings,Indianapolis,9932.05,12306.12,27919.91,-17987.86,3334,Tier-1: Premium,Rejected Applicant,Male
63102,Ashley,Flores,customer63102@kag.com,45,Current,Dallas,9931.95,12690.43,24130.06,-14198.11,7396,Tier-1: Premium,Low Risk,Other
83060,Lisa,Martinez,customer83060@kag.com,25,Current,Memphis,9931.92,12402.68,11459.5,-1527.5801,2503,Tier-3: Standard,Rejected Applicant,Other
70777,Amanda,Johnson,customer70777@kag.com,37,Current,Philadelphia,9931.77,12674.64,21930.66,-11998.891,1724,Tier-2: High Value,Low Risk,Male
89889,Mary,Wilson,customer89889@kag.com,63,Current,Atlanta,9931.77,11387.199,13582.3,-3650.5303,1254,Tier-2: High Value,Neutral,Male
49997,Joseph,Adams,customer49997@kag.com,51,Savings,Phoenix,9931.64,10419.47,38084.137,-28152.496,7810,Tier-1: Premium,Low Risk,Female
62583,Amanda,Garcia,customer62583@kag.com,44,Savings,Washington,9931.53,13300.51,12877.65,-2946.12,6823,Tier-2: High Value,Neutral,Other
98949,Amanda,Martinez,customer98949@kag.com,53,Savings,Louisville,9931.47,13324.08,37547.23,-27615.762,6361,Tier-1: Premium,Rejected Applicant,Female
49398,Mary,Johnson,customer49398@kag.com,32,Current,Dallas,9931.29,12341.37,21863.15,-11931.86,2044,Tier-2: High Value,Neutral,Other
42176,Charles,Young,customer42176@kag.com,61,Current,Fort Worth,9931.24,14608.551,27815.25,-17884.01,4418,Tier-1: Premium,Rejected Applicant,Other
61875,Daniel,Adams,customer61875@kag.com,66,Current,Atlanta,9931.19,14573.5,20617.18,-10685.989,4665,Tier-2: High Value,Rejected Applicant,Male
15889,Michael,Garcia,customer15889@kag.com,47,Current,Oklahoma City,9931.11,11043.881,34041.57,-24110.46,9843,Tier-1: Premium,Rejected Applicant,Other
46906,Mary,Baker,customer46906@kag.com,33,Current,Indianapolis,9931.1,12974.779,42111.32,-32180.22,4444,Tier-1: Premium,Neutral,Other
4119,Susan,Roberts,susan.roberts@kag.com,35,Current,Mesa,9931.07,13540.051,43234.89,-33303.82,1700,Tier-1: Premium,Low Risk,Other
31164,Kevin,Rodriguez,customer31164@kag.com,61,Current,Columbus,9931.05,14345.43,39883.27,-29952.219,2467,Tier-1: Premium,Rejected Applicant,Female
86272,Ashley,Allen,customer86272@kag.com,54,Savings,Fort Worth,9930.95,11644.641,21303.209,-11372.259,8079,Tier-2: High Value,Rejected Applicant,Female
17614,Mary,Robinson,customer17614@kag.com,36,Savings,Washington,9930.8,10154.5,35705.64,-25774.84,2820,Tier-1: Premium,Rejected Applicant,Female
2852,Emily,Nguyen,emily.nguyen@kag.com,29,Savings,Tucson,9930.75,10391.84,30383.77,-20453.02,7762,Tier-1: Premium,Neutral,Male
47599,Margaret,Baker,customer47599@kag.com,60,Savings,Louisville,9930.63,12198.02,16266.699,-6336.0693,8347,Tier-2: High Value,Low Risk,Other
79791,Charles,Flores,customer79791@kag.com,32,Current,Fort Worth,9930.62,10038.42,17715.441,-7784.8213,7109,Tier-2: High Value,Low Risk,Male
23510,Mark,Taylor,customer23510@kag.com,30,Current,El Paso,9930.55,13626.31,13892.819,-3962.2695,1165,Tier-2: High Value,Low Risk,Female
